"","sub_id","common_name","sci_name","tax_order","count_raw","state","loc","locid","lat","lon","date","time","protocol","distance_traveled","area_covered","all_obs","breed_code","checklist_comments","species_comments","observers","vehicles","weather","notes","count","year","mbbs_county","route_num","stop_num","hab_hm","hab_p","hab_o","hab_b","hab_other","source"
"1324","S112770676","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 4-14","L15396554",36.091571,-78.829924,2022-06-05,"06:22 AM","eBird - Stationary Count",NA,NA,1,"","v=9",""," Roger Shaw",NA,NA,NA,1,2022,"durham",4,14,NA,NA,NA,NA,NA,NA
"1325","S90266014","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 4-4","L15396364",36.093249,-78.883716,2021-06-16,"05:44 AM","eBird - Stationary Count",NA,NA,1,"S Singing Bird","vehicles=1; habitat=HM,BH","","Roger Shaw",1,NA,NA,1,2021,"durham",4,4,NA,NA,NA,NA,NA,NA
"1326","S112767819","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 4-5","L15396377",36.087356,-78.877485,2022-06-05,"05:46 AM","eBird - Stationary Count",NA,NA,1,"","v=0",""," Roger Shaw",NA,NA,NA,1,2022,"durham",4,5,NA,NA,NA,NA,NA,NA
"1327","S90266012","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 4-6","L15396390",36.083043,-78.871214,2021-06-16,"05:55 AM","eBird - Stationary Count",NA,NA,1,"S Singing Bird","vehicles=1; habitat=BSP,H","","Roger Shaw",1,NA,NA,1,2021,"durham",4,6,NA,NA,NA,NA,NA,NA
"1328","S140724888","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 4-6","L15396390",36.083043,-78.871214,2023-06-03,"05:58 AM","eBird - Stationary Count",NA,NA,1,"","v=0","","Stephen Brooks",NA,NA,NA,1,2023,"durham",4,6,NA,NA,NA,NA,NA,NA
"1329","S140726298","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 4-9","L15396435",36.075709,-78.860588,2023-06-03,"06:15 AM","eBird - Stationary Count",NA,NA,1,"","v=7","","Stephen Brooks",NA,NA,NA,1,2023,"durham",4,9,NA,NA,NA,NA,NA,NA
"1330","S70350252","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 5-1","L11538477",35.8828612,-78.9927439,2020-05-24,"05:31 AM","eBird - Stationary Count",NA,NA,1,"","Observers=David Smith, Judy Smith; weather= 65, clear but with fog at 2 sites; v=3; h=BP,O","","David Smith, Judy Smith",NA," 65, clear but with fog at 2 sites",NA,1,2020,"durham",5,1,NA,NA,NA,NA,NA,NA
"1331","S111640791","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 5-4","L11538498",35.9007635,-78.9806876,2022-05-29,"05:41 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=3","","David Smith, Judy Smith",NA,NA,NA,1,2022,"durham",5,4,NA,NA,NA,NA,NA,NA
"1332","S70350244","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 5-7 (old 2021)","L11538515",35.9181485,-78.9855896,2020-05-24,"06:08 AM","eBird - Stationary Count",NA,NA,1,"","v=0; h=H,B; notes=I-40 traffic not counted","","David Smith, Judy Smith",NA,NA,NA,1,2020,"durham",5,NA,NA,NA,NA,NA,NA,NA
"1333","S89323117","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 5-7 (old 2021)","L11538515",35.9181485,-78.9855896,2021-05-30,"06:07 AM","eBird - Stationary Count",NA,NA,1,"","V=4; N=didn't count vehicles on I-40","","David Smith, Judy Smith",NA,NA,NA,1,2021,"durham",5,NA,NA,NA,NA,NA,NA,NA
"1334","S88865158","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 6-11","L11473494",35.9247973,-78.8806132,2021-05-23,"06:36 AM","eBird - Stationary Count",NA,NA,1,"","V=6; H=OSM,OSB; N=new clearing on right side, right of power line","","David Smith, Judy Smith",NA,NA,NA,1,2021,"durham",6,11,NA,NA,NA,NA,NA,NA
"1335","S140352317","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 6-11","L11473494",35.9247973,-78.8806132,2023-06-03,"06:18 AM","eBird - Stationary Count",NA,NA,1,"","H=OSM,OSB; V=15","","David Smith, Judy Smith",NA,NA,NA,1,2023,"durham",6,11,NA,NA,NA,NA,NA,NA
"1336","S88865160","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 6-13","L11473544",35.9341271,-78.8901052,2021-05-23,"06:47 AM","eBird - Stationary Count",NA,NA,1,"","V=4","","David Smith, Judy Smith",NA,NA,NA,1,2021,"durham",6,13,NA,NA,NA,NA,NA,NA
"1337","S111036079","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 6-13","L11473544",35.9341271,-78.8901052,2022-05-22,"06:33 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=8","","David Smith, Judy Smith",NA,NA,NA,1,2022,"durham",6,13,NA,NA,NA,NA,NA,NA
"1338","S111036074","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 6-18","L11473650",35.9674861,-78.9225563,2022-05-22,"07:04 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=8","","David Smith, Judy Smith",NA,NA,NA,1,2022,"durham",6,18,NA,NA,NA,NA,NA,NA
"1339","S142940683","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 7-12","L25533618",35.991691,-78.756315,2023-06-28,"06:30 AM","eBird - Stationary Count",NA,NA,1,"","V=0;  H=O,B","","Noah Rokoske",NA,NA,NA,1,2023,"durham",7,12,NA,NA,NA,NA,NA,NA
"1340","S142940689","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, Durham, Route 7-6","L25533339",35.970763,-78.799457,2023-06-28,"05:56 AM","eBird - Stationary Count",NA,NA,1,"","V=8;  H=B,B","","Noah Rokoske",NA,NA,NA,1,2023,"durham",7,6,NA,NA,NA,NA,NA,NA
"1341","S8323161","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2010-05-09,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer=Judy Murray; weather=47F, partly cloudy, light breeze; vehicles=3","","Judy Murray",NA,"47F, partly cloudy, light breeze",NA,1,2010,"durham",1,NA,NA,NA,NA,NA,NA,NA
"1342","S8322663","Eastern Phoebe","Sayornis phoebe",16697,"3","US-NC","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2011-05-28,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Judy Murray; weather=63F,partly cloudy,no wind,patches of fog early,later cloudy,65F; vehicles=5","","Judy Murray",NA,"63F,partly cloudy,no wind,patches of fog early,later cloudy,65F",NA,3,2011,"durham",1,NA,NA,NA,NA,NA,NA,NA
"1343","S10916836","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2012-05-27,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer=Judy Murray; weather=cloudy, no wind, 61F; vehicles=3; notes=habitat no change, bridge over Flat River on NC State forestry land still out at stop 12, two Bobwhites calling at stop 15.","","Judy Murray",3,"cloudy, no wind, 61F",NA,1,2012,"durham",1,NA,NA,NA,NA,NA,NA,NA
"1344","S18750813","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2014-06-01,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Judy Murray, Robin Moran; others=Julie Huff-Jerome who lives at stop 8, and along with Robin Moran may take over the route should I give it up; weather=54F, clear, no breeze, 64F, partly cloudy no breeze at end of route; vehicles=13; notes=Loggerhead Shrike on wire at stop 8, Julie says she sees him often and he/she possibly nests in her yard, I may have been mistaking him for a Mockingbird the few times I've seen him through the years although she also has a Mockingbird, at stop 17 the first bird we heard was the Bob White, sounded like he had a megaphone almost blasted us off the road must have been in the thicket beside the road where we parked, he only called once, heard a Field Sparrow after time at stop 14.","","Judy Murray, Robin Moran",13,"54F, clear, no breeze, 64F, partly cloudy no breeze at end of route",NA,1,2014,"durham",1,NA,NA,NA,NA,NA,NA,NA
"1345","S46521739","Eastern Phoebe","Sayornis phoebe",16697,"3","US-NC","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2018-06-03,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","cloudy/no wind/70 degrees","",NA,NA,NA,NA,3,2018,"durham",1,NA,NA,NA,NA,NA,NA,NA
"1346","S57561031","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2019-05-26,"05:36 AM","eBird - Traveling Count",16.093,NA,1,"","clear/no wind/73 degrees","","robin moran and jennifer maher",NA,NA,NA,1,2019,"durham",1,NA,NA,NA,NA,NA,NA,NA
"1347","S70173514","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2019-05-26,"05:36 AM","eBird - Traveling Count",16.093,NA,1,"","observers=robin moran and jennifer maher;  weather=73 F, clear, no wind; vehicles=23; habitat=unchanged","","robin moran and jennifer maher",23,"73 F, clear, no wind",NA,1,2019,"durham",1,NA,NA,NA,NA,NA,NA,NA
"1348","S70172721","Eastern Phoebe","Sayornis phoebe",16697,"3","US-NC","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2020-05-24,"05:35 AM","eBird - Traveling Count",16.093,NA,1,"","observers=robin moran and jennifer maher; weather= 65 F, clear, wind calm; vehicles=13; habitat=no changes","","robin moran and jennifer maher",13," 65 F, clear, wind calm",NA,3,2020,"durham",1,NA,NA,NA,NA,NA,NA,NA
"1349","S90333099","Eastern Phoebe","Sayornis phoebe",16697,"6","US-NC","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2021-05-31,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Robin Moran, Jennifer Maher, Noah Rokoske; weather=53F, partly cloudy; vehicles=0; habitat=M,O","","Robin Moran, Jennifer Maher, Noah Rokoske",0,"53F, partly cloudy",NA,6,2021,"durham",1,NA,NA,NA,NA,NA,NA,NA
"1350","S8469405","Eastern Phoebe","Sayornis phoebe",16697,"4","US-NC","MBBS, NC, Durham Co, Route 02, Stagville Road NW","L1171679",36.12167,-78.83963,2010-06-13,"05:25 AM","eBird - Traveling Count",32.187,NA,1,"","observers=?; others=?; weather=?; vehicles=?; notes=none","","?",NA,NA,NA,4,2010,"durham",2,NA,NA,NA,NA,NA,NA,NA
"1351","S8362430","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 02, Stagville Road NW","L1171679",36.12167,-78.83963,2011-06-05,"05:31 AM","eBird - Traveling Count",16.093,NA,1,"","observers=?; others=?; weather=?; vehicles=?; notes=none","","?",NA,NA,NA,1,2011,"durham",2,NA,NA,NA,NA,NA,NA,NA
"1352","S18852699","Eastern Phoebe","Sayornis phoebe",16697,"2","US-NC","MBBS, NC, Durham Co, Route 02, Stagville Road NW","L1171679",36.12167,-78.83963,2014-06-07,"05:20 AM","eBird - Traveling Count",16.093,NA,1,"","Stops 1-5  1 Mourning Dove, 1 Red bellied Woodpecker, 1 Great-crested Flycatcher, 2 White-eyed Vireo, 1 Yellow-throated Vireo, 1 Red-eyed Vireo, 2 Tufted Titmouse, 1 Carolina Wren, 4 Blue-gray Gnatcatcher, 1 Eastern Bluebird, 3 Wood Thrush, 1 Ovenbird, 3 Pine Warbler, 1 Eastern Towhee, 1 Summer Tanager, 1 Scarlett Tanager, 3 Northern Cardinal, 2 Indigo Bunting, 45 cars.  Stops 6-10  2 Yellow-shafted Flicker,  2 Eastern Wood Pewee,1 White-eyed Vireo, 1 Red-eyed Vireo, 2 Blue Jay, 2 American Crow, 2 Carolina Chickadee, 1 Tufted Titmouse, 4 Carolina Wren,1 Blue-Gray Gnatcatcher, 2 Eastern Bluebird,1 Ovenbird, 1 Pine Warbler, 1 Eastern Towhee, 2 Chipping Sparrow, 1 Summer Tanager, 2 Scarlet Tanager, 2 Northern Cardinal, 2 Indigo Bunting,  11 Cars.  Stops 11-15 1 Great Blue Heron, 1 Red-shouldered Hawk, 1 Red-tailed Hawk, 2 Mourning Dove, 1 Yellow-billed Cuckoo,  2 Chimney Swifts, 1 Red-bellied Woodpecker, 2 Eastern Wood Peewee, 1 Red-eyed Vireo, 1 Blue Jay, 2 American Crow, 2 Carolina Chickadee, 3 Tufted Titmouse, 1 Carolina Wren, 2 Blue-gray Gnatcatcher, 1Eastern Bluebird, 1 Wood Thrush, 1 Northern Mockingbird, 1 Brown Thrasher, 2 Pine Warbler, 2 Chipping Sparrow, 1 Scarlet Tanager, 2 Northern Cardinal, 2 Indigo Bunting, 2 Common Grackle, 2 American Goldfinch, 0 Cars.  Stops 16-20 1 Mourning Dove, 2 Chimney Swift, 1 Red-bellied Woodpecker, 1 Downy Woodpecker, 1 Eastern Phoebe, 1 Great-crested Flycatcher, 1 Yellow-throated Vireo,1 Red-eyed Vireo, 3 Blue Jay, 2 American Crow, 1 Carolina Chickadee, 3 Tufted  Titmouse, 2 Carolina Wren, 3 Eastern Bluebird, 1 Northern Mockingbird, 3 Ovenbird, 3 Hood Warbler, 1 Pine Warbler, 1 Eastern Towhee,  1 Chipping Sparrow,  1 Summer Tanager, 3 Northern Cardinal, 1 Indigo Bunting, 21 Cars","",NA,NA,NA,NA,2,2014,"durham",2,NA,NA,NA,NA,NA,NA,NA
"1353","S39194329","Eastern Phoebe","Sayornis phoebe",16697,"5","US-NC","MBBS, NC, Durham Co, Route 02, Stagville Road NW","L1171679",36.12167,-78.83963,2017-06-10,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Jeffrey Pippen; others=Julie Rice; weather=63F, mostly clear, calm; vehicles=117","","Jeffrey Pippen",NA,"63F, mostly clear, calm",NA,5,2017,"durham",2,NA,NA,NA,NA,NA,NA,NA
"1354","S57816322","Eastern Phoebe","Sayornis phoebe",16697,"2","US-NC","MBBS, NC, Durham Co, Route 02, Stagville Road NW","L1171679",36.12167,-78.83963,2019-06-30,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Jeffrey Pippen; others=Julie Rice; weather=low70sF, clear, calm; vehicles=41; notes=did not arrive 15 min before start for nightbirds; Habitat=1B,B, 2BW,B, 3BM,B, 4S,M, 5S,B, 6B,H, 7O,B, 8S,B, 9S,B, 10S,O, 11WOS,H, 12B,B, 13S,B, 14M,M, 15MW,MW, 16P,O, 17B,S, 18O,O, 19HW,HW, 20B,BW","","Jeffrey Pippen",41,"low70sF, clear, calm","did not arrive 15 min before start for nightbirds",2,2019,"durham",2,NA,NA,NA,NA,NA,NA,NA
"1355","S10992415","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2012-06-17,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Norman Budnitz; weather=57F to 70F, clear, wind calm; vehicles=164","","Norman Budnitz",NA,"57F to 70F, clear, wind calm",NA,1,2012,"durham",3,NA,NA,NA,NA,NA,NA,NA
"1356","S14522767","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2013-06-16,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Norman Budnitz; weather=64 F, clear to scattered clouds, wind calm to light and variable; vehicles=121; habitat=1B,B, 2B,B, 3B,B, 4B,B, 5B,B, 6B,B, 7BH,BH, 8B,B, 9B,B, 10B,B, 11MW,MW, 12BM,BM, 13B,B, 14B,B, 15BM,BM, 16B,B, 17B,B, 18MP,BMP, 19BH,BM, 20H,B.","","Norman Budnitz",121,"64 F, clear to scattered clouds, wind calm to light and variable",NA,1,2013,"durham",3,NA,NA,NA,NA,NA,NA,NA
"1357","S23904367","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2015-06-13,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Norman Budnitz; weather=75 F, wind calm, sky clear; vehicles=268; habitat=1B,B, 2B,B, 3B,B, 4B,B, 5B,B, 6B,B, 7BH,BH, 8B,B, 9B,B, 10B,B, 11MW,MW, 12BM,BM, 13B,B, 14B,B, 15BM,BM, 16B,B, 17B,B, 18MP,BMP, 19BH,BM, 20H,B;","","Norman Budnitz",268,"75 F, wind calm, sky clear",NA,1,2015,"durham",3,NA,NA,NA,NA,NA,NA,NA
"1358","S30178258","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2016-06-11,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Norman Budnitz; weather=66 F, wind calm, sky clear; vehicles=198; habitat=1B,B, 2B,B, 3B,B, 4B,B, 5B,B, 6B,B, 7BH,BH, 8B,B, 9B,B, 10B,B, 11MW,MW, 12BM,BM, 13B,B, 14B,B, 15BM,BM, 16B,B, 17B,B, 18MP,BMP, 19BH,BM, 20H,B","","Norman Budnitz",198,"66 F, wind calm, sky clear",NA,1,2016,"durham",3,NA,NA,NA,NA,NA,NA,NA
"1359","S37510488","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2017-06-10,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer=Norman Budnitz; weather=63 F, wind calm, sky clear; vehicles=248; habitat=1B,B, 2B,B, 3B,B, 4B,B, 5B,B, 6B,B, 7BH,BH, 8B,B, 9B,B, 10B,B, 11MW,MW, 12BM,BM, 13B,B, 14B,B, 15BM,BM, 16B,B, 17B,B, 18MP,BMP, 19BH,BM, 20H,B","1&#61;0,2&#61;0,3&#61;0,4&#61;0,5&#61;0,6&#61;0,7&#61;0,8&#61;0,9&#61;0,10&#61;0,11&#61;1,12&#61;0,13&#61;0,14&#61;0,15&#61;0,16&#61;0,17&#61;0,18&#61;0,19&#61;0,20&#61;0","Norman Budnitz",248,"63 F, wind calm, sky clear",NA,1,2017,"durham",3,NA,NA,NA,NA,NA,NA,NA
"1360","S11606105","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2011-05-22,"05:29 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Jeffrey Pippen; others=Julie Rice; weather=start sky 0, end sky 1, start wind 1, end wind 1, temp low 60s F; vehicles=49","","Jeffrey Pippen",NA,"start sky 0, end sky 1, start wind 1, end wind 1, temp low 60s F",NA,1,2011,"durham",4,NA,NA,NA,NA,NA,NA,NA
"1361","S10954231","Eastern Phoebe","Sayornis phoebe",16697,"5","US-NC","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2012-06-10,"05:29 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Jeffrey Pippen; others=Julie Rice; weather=mid-upper 60s F, mostly clear, no wind; vehicles=72; notes=excessive noise @ stop 9","","Jeffrey Pippen",72,NA,NA,5,2012,"durham",4,NA,NA,NA,NA,NA,NA,NA
"1362","S14378705","Eastern Phoebe","Sayornis phoebe",16697,"2","US-NC","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2013-06-09,"05:26 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Jeffrey Pippen; others=Julie Rice; weather=upper 60sF, mostly cloudy, calm; vehicles=92; notes=no nightbirds 15 min before start, ridiculous number of vehicles out this early, Great Egret at stop 17 was unexpected and a first for this route, herps heard were Gray Treefrog, Bullfrog, Green Frog, and E. Narrowmouth Toad","","Jeffrey Pippen",92,"upper 60sF, mostly cloudy, calm",NA,2,2013,"durham",4,NA,NA,NA,NA,NA,NA,NA
"1363","S18401328","Eastern Phoebe","Sayornis phoebe",16697,"3","US-NC","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2014-05-15,"05:29 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Jeffrey Pippen; others=none; weather=upper 60sF, mostly cloudy, calm; vehicles=424; notes=did not arrive 15 min before start for nightbirds, beyond ridiculous number of vehicles due to having to survey on a weekday, vehicles significantly hampered hearing/seeing birds, Osprey at stop 18 on a power pole was a first for this route, only herp heard was Bullfrog","","Jeffrey Pippen",424,"upper 60sF, mostly cloudy, calm",NA,3,2014,"durham",4,NA,NA,NA,NA,NA,NA,NA
"1364","S56709106","Eastern Phoebe","Sayornis phoebe",16697,"2","US-NC","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2019-05-25,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Roger Shaw; weather=70F, partly cloudy, no wind; vehicles=128","","Roger Shaw",NA,"70F, partly cloudy, no wind",NA,2,2019,"durham",4,NA,NA,NA,NA,NA,NA,NA
"1365","S69568546","Eastern Phoebe","Sayornis phoebe",16697,"5","US-NC","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2020-05-24,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Roger Shaw; weather=64F, light fog early, no wind; vehicles=41","","Roger Shaw",NA,"64F, light fog early, no wind",NA,5,2020,"durham",4,NA,NA,NA,NA,NA,NA,NA
"1366","S8267054","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2011-05-15,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Alan Johnston, Denny Dobbin; weather=?; vehicles=?; notes=none","","Alan Johnston, Denny Dobbin",NA,NA,NA,1,2011,"durham",5,NA,NA,NA,NA,NA,NA,NA
"1367","S10892907","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2012-05-27,"05:20 AM","eBird - Traveling Count",16.093,NA,1,"","observers=David Smith, Judy Smith; weather=64-68F, cloudy to overcast; habitat@12R=B; habitat@15R=BH; vehicles=33","","David Smith, Judy Smith",NA,NA,NA,1,2012,"durham",5,NA,NA,NA,NA,NA,NA,NA
"1368","S14392779","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2013-06-09,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=David Smith, Judy Smith; weather=66F, partly cloudy; vehicles=49; habitat@8L=OB; habitat@11R=BP; notes=no night birds heard in 15 min before start","","David Smith, Judy Smith",49,"66F, partly cloudy",NA,1,2013,"durham",5,NA,NA,NA,NA,NA,NA,NA
"1369","S19008885","Eastern Phoebe","Sayornis phoebe",16697,"6","US-NC","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2014-06-08,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=David Smith, Judy Smith; weather=64F, clear; vehicles=43; habitat@8L=SO; habitat@9R=MB; habitat@11R=PB; habitat@18L=M; notes=no owls during 15 minutes before start","","David Smith, Judy Smith",43,"64F, clear",NA,6,2014,"durham",5,NA,NA,NA,NA,NA,NA,NA
"1370","S29949214","Eastern Phoebe","Sayornis phoebe",16697,"1","US-NC","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2016-05-22,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=David Smith, Judy Smith; weather=60F, overcast; vehicles=35; habitat@8L=B; habitat@18R=H; habitat@20L=BM; habitat@20R=MO; notes=New site 20 at gated entrance to Wanamaker Drive, no owls","","David Smith, Judy Smith",35,"60F, overcast",NA,1,2016,"durham",5,NA,NA,NA,NA,NA,NA,NA
"1371","S37487024","Eastern Phoebe","Sayornis phoebe",16697,"2","US-NC","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2017-06-04,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","Mini-BBS (20 stops, 3 minutes each); observers=David Smith, Judy Smith; weather=60F, partly cloudy; vehicles=61; habitat@20L=M; habitat@20R=MB; notes=original stop 20 no longer accessible, new stop 20 on Cranford Rd.","Stops: 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","David Smith, Judy Smith",61,"60F, partly cloudy",NA,2,2017,"durham",5,NA,NA,NA,NA,NA,NA,NA
"1372","S8411208","Eastern Phoebe","Sayornis phoebe",16697,"2","US-NC","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2011-05-29,"05:20 AM","eBird - Traveling Count",16.093,NA,1,"","observers=David Smith; others=Judy Smith; weather=70F, clear; vehicles=68; habitat@1R=P; habitat@2R=P; habitat@3R=B; habitat@4R=P; habitat@5L=BP; habitat@7L=BS; habitat@7R=BSW; habitat@8L=BP; habitat@9L=BP; habitat@9R=SP; habitat@10R=BP; habitat@11L=OSM; habitat@11R=OSM; habitat@12R=B;habitat@13L=M; habitat@13R=BM; habitat@14L=M; habitat@14R=M; habitat@15L=BM; habitat@15R=BP; habitat@16R=BH; habitat@17L=BS; habitat@18L=BM; habitat@18R=BP; habitat@19L=BSW; habitat@20L=S","","David Smith",68,"70F, clear",NA,2,2011,"durham",6,NA,NA,NA,NA,NA,NA,NA
"1373","S10892855","Eastern Phoebe","Sayornis phoebe",16697,"4","US-NC","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2012-05-20,"05:27 AM","eBird - Traveling Count",16.093,NA,1,"","observers=David Smith, Judy Smith; weather=53F, sunny; vehicles=88","","David Smith, Judy Smith",NA,"53F, sunny",NA,4,2012,"durham",6,NA,NA,NA,NA,NA,NA,NA
"1374","S14392607","Eastern Phoebe","Sayornis phoebe",16697,"2","US-NC","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2013-06-02,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=David Smith, Judy Smith; weather=68F, cloudy early, clearing later; vehicles=92; habitat@12R=BP; notes=no night birds heard in 15 min before the start","","David Smith, Judy Smith",92,"68F, cloudy early, clearing later",NA,2,2013,"durham",6,NA,NA,NA,NA,NA,NA,NA
"1375","S19015293","Eastern Phoebe","Sayornis phoebe",16697,"2","US-NC","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2014-06-01,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=David Smith, Judy Smith; weather=57F, partly cloudy; vehicles=85; habitat@3L=BS; habitat@7L=BS; habitat@10R=BM; habitat@13R=BH; notes=no owls during 15 minutes before start","","David Smith, Judy Smith",85,"57F, partly cloudy",NA,2,2014,"durham",6,NA,NA,NA,NA,NA,NA,NA
