Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S89764927,Canada Goose,Branta canadensis,324,2,US-NC,Durham,L15272651,"MBBS, Durham, 8-15",36.018845,-78.805619,2021-06-06,06:31 AM,eBird - Stationary Count,3,1,,,1,,,"v=4;h=B,M"
S89764923,Canada Goose,Branta canadensis,324,26,US-NC,Durham,L15272698,"MBBS, Durham, 8-19",36.046454,-78.808834,2021-06-06,06:50 AM,eBird - Stationary Count,3,1,,,1,,,"h=B,W,M"
S117821466,Canada Goose,Branta canadensis,324,16,US-NC,Durham,L15272698,"MBBS, Durham, 8-19",36.046454,-78.808834,2022-06-19,06:43 AM,eBird - Stationary Count,3,1,,,1,,,v=0
S141573512,Canada Goose,Branta canadensis,324,22,US-NC,Durham,L15272698,"MBBS, Durham, 8-19",36.046454,-78.808834,2023-06-11,06:47 AM,eBird - Stationary Count,3,1,,,1
S138780849,Canada Goose,Branta canadensis,324,13,US-NC,Durham,L19211082,"MBBS, Durham, Route 1-7",36.171284,-78.924783,2023-05-21,06:32 AM,eBird - Traveling Count,3,1,.065,,3
S90266024,Canada Goose,Branta canadensis,324,1,US-NC,Durham,L15396335,"MBBS, Durham, Route 4-2",36.09265,-78.90081,2021-06-16,05:32 AM,eBird - Stationary Count,3,1,,,1,,,"vehicles=3; habitat=OWM,BM"
S111036080,Canada Goose,Branta canadensis,324,2,US-NC,Durham,L11473518,"MBBS, Durham, Route 6-12",35.9300092,-78.8853173,2022-05-22,06:27 AM,eBird - Stationary Count,3,1,,,2,,,Vehicles=11
S69216200,Canada Goose,Branta canadensis,324,4,US-NC,Durham,L11473614,"MBBS, Durham, Route 6-16",35.9574454,-78.9087501,2020-05-17,07:06 AM,eBird - Stationary Count,3,1,,,2,,,"v=6; h=B,BH"
S88865149,Canada Goose,Branta canadensis,324,1,US-NC,Durham,L11472705,"MBBS, Durham, Route 6-2",35.8744067,-78.8366567,2021-05-23,05:41 AM,eBird - Stationary Count,3,1,,,2,,,V=3
S69216223,Canada Goose,Branta canadensis,324,2,US-NC,Durham,L11473403,"MBBS, Durham, Route 6-7",35.9021586,-78.8538769,2020-05-17,06:16 AM,eBird - Stationary Count,3,1,,,2,,,"v=4; h=BP,BOW"
S111036085,Canada Goose,Branta canadensis,324,2,US-NC,Durham,L11473403,"MBBS, Durham, Route 6-7",35.9021586,-78.8538769,2022-05-22,06:00 AM,eBird - Stationary Count,3,1,,,2,,,Vehicles=4
S140352320,Canada Goose,Branta canadensis,324,77,US-NC,Durham,L11473403,"MBBS, Durham, Route 6-7",35.9021586,-78.8538769,2023-06-03,05:54 AM,eBird - Stationary Count,3,1,,,2,,,"H=BP,BOW; V=8"
S8323161,Canada Goose,Branta canadensis,324,6,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2010-05-09,05:30 AM,eBird - Traveling Count,180,1,16.093,,1,,,"observer=Judy Murray; weather=47F, partly cloudy, light breeze; vehicles=3"
