Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S89764927,Canada Goose,Branta canadensis,330,2,US-NC,Durham,L15272651,"MBBS, Durham, 8-15",36.018845,-78.805619,2021-06-06,06:31 AM,eBird - Stationary Count,3,1,,,1,,,"v=4;h=B,M"
S89764923,Canada Goose,Branta canadensis,330,26,US-NC,Durham,L15272698,"MBBS, Durham, 8-19",36.046454,-78.808834,2021-06-06,06:50 AM,eBird - Stationary Count,3,1,,,1,,,"h=B,W,M"
S117821466,Canada Goose,Branta canadensis,330,16,US-NC,Durham,L15272698,"MBBS, Durham, 8-19",36.046454,-78.808834,2022-06-19,06:43 AM,eBird - Stationary Count,3,1,,,1,,,v=0
S141573512,Canada Goose,Branta canadensis,330,22,US-NC,Durham,L15272698,"MBBS, Durham, 8-19",36.046454,-78.808834,2023-06-11,06:47 AM,eBird - Stationary Count,3,1,,,1
S180504015,Canada Goose,Branta canadensis,330,8,US-NC,Durham,L15272698,"MBBS, Durham, 8-19",36.046454,-78.808834,2024-06-09,06:58 AM,eBird - Stationary Count,3,1,,,1,,,V=0
S242596521,Canada Goose,Branta canadensis,330,1,US-NC,Durham,L19211025,"MBBS, Durham, Route 1-5",36.165366,-78.947431,2025-05-25,06:01 AM,eBird - Stationary Count,3,1,,,3,,,V=0
S138780849,Canada Goose,Branta canadensis,330,13,US-NC,Durham,L19211082,"MBBS, Durham, Route 1-8",36.171284,-78.924783,2023-05-21,06:32 AM,eBird - Traveling Count,3,1,.065,,3
S180364384,Canada Goose,Branta canadensis,330,5,US-NC,Durham,L19211102,"MBBS, Durham, Route 1-9",36.174101,-78.918697,2024-06-02,06:28 AM,eBird - Stationary Count,3,1,,,3,,2 babies,v=1
S90266024,Canada Goose,Branta canadensis,330,1,US-NC,Durham,L15396335,"MBBS, Durham, Route 4-2",36.09265,-78.90081,2021-06-16,05:32 AM,eBird - Stationary Count,3,1,,,1,,,"vehicles=3; habitat=OWM,BM"
S193455975,Canada Goose,Branta canadensis,330,7,US-NC,Durham,L15396335,"MBBS, Durham, Route 4-2",36.09265,-78.90081,2024-06-30,06:09 AM,eBird - Stationary Count,3,1,,,2,,,"v=1, used Merlin"
S111036080,Canada Goose,Branta canadensis,330,2,US-NC,Durham,L11473518,"MBBS, Durham, Route 6-12",35.9300092,-78.8853173,2022-05-22,06:27 AM,eBird - Stationary Count,3,1,,,2,,,Vehicles=11
S69216200,Canada Goose,Branta canadensis,330,4,US-NC,Durham,L11473614,"MBBS, Durham, Route 6-16",35.9574454,-78.9087501,2020-05-17,07:06 AM,eBird - Stationary Count,3,1,,,2,,,"v=6; h=B,BH"
S88865149,Canada Goose,Branta canadensis,330,1,US-NC,Durham,L11472705,"MBBS, Durham, Route 6-2",35.8744067,-78.8366567,2021-05-23,05:41 AM,eBird - Stationary Count,3,1,,,2,,,V=3
S69216223,Canada Goose,Branta canadensis,330,2,US-NC,Durham,L11473403,"MBBS, Durham, Route 6-7",35.9021586,-78.8538769,2020-05-17,06:16 AM,eBird - Stationary Count,3,1,,,2,,,"v=4; h=BP,BOW"
S111036085,Canada Goose,Branta canadensis,330,2,US-NC,Durham,L11473403,"MBBS, Durham, Route 6-7",35.9021586,-78.8538769,2022-05-22,06:00 AM,eBird - Stationary Count,3,1,,,2,,,Vehicles=4
S140352320,Canada Goose,Branta canadensis,330,77,US-NC,Durham,L11473403,"MBBS, Durham, Route 6-7",35.9021586,-78.8538769,2023-06-03,05:54 AM,eBird - Stationary Count,3,1,,,2,,,"H=BP,BOW; V=8"
S177663275,Canada Goose,Branta canadensis,330,27,US-NC,Durham,L11473403,"MBBS, Durham, Route 6-7",35.9021586,-78.8538769,2024-05-27,06:10 AM,eBird - Stationary Count,3,1,,,2,,,"H=BP, BOW;V=0"
S8323161,Canada Goose,Branta canadensis,330,6,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2010-05-09,05:30 AM,eBird - Traveling Count,180,1,16.093,,1,,,"observer=Judy Murray; weather=47F, partly cloudy, light breeze; vehicles=3"
S10916836,Canada Goose,Branta canadensis,330,8,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2012-05-27,05:30 AM,eBird - Traveling Count,155,1,16.093,,1,,,"observer&#61;Judy Murray; weather&#61;cloudy, no wind, 61F; vehicles&#61;3; notes&#61;habitat no change, bridge over Flat River on NC State forestry land still out at stop 12, two Bobwhites calling at stop 15."
S14470205,Canada Goose,Branta canadensis,330,25,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2013-06-16,05:30 AM,eBird - Traveling Count,135,1,16.093,,1,,,"observers&#61;judy murray; weather&#61;clear, no breeze, 64F; vehicles&#61;10; notes&#61;bridge over flat river still out in nc state property."
S23763828,Canada Goose,Branta canadensis,330,5,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2015-05-24,05:30 AM,eBird - Traveling Count,210,1,16.093,,3,,,"observers&#61;Robin Moran, Judy Murray; others&#61;Julie Huff-Jerome; weather&#61;70F, partly cloudy, calm; vehicles&#61;13; habitat@16R&#61;B; notes&#61;at stop 10 Horned Lark in new soybean field, new bird for Robin-so excited, while watching the lark Grasshopper Sparrow singing in field behind us, good looks there also."
S57561031,Canada Goose,Branta canadensis,330,1,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2019-05-26,05:36 AM,eBird - Traveling Count,225,1,16.093,,2,,,"observers=robin moran and jennifer maher; weather=73 F, clear, no wind; vehicles=23; habitat=unchanged; notes=clear/no wind/73 degrees"
S70173514,Canada Goose,Branta canadensis,330,1,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2019-05-26,05:36 AM,eBird - Traveling Count,225,1,16.093,,2,,,"observers=robin moran and jennifer maher;  weather=73 F, clear, no wind; vehicles=23; habitat=unchanged; notes= Added to excluded submissions .yml, going with other checklist for same day/time but with 1 yellow warbler added as the checklist to use. ebird.org/checklist/S57561031 - comment by IJBG"
S70172721,Canada Goose,Branta canadensis,330,3,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2020-05-24,05:35 AM,eBird - Traveling Count,225,1,16.093,,2,,,"observers=robin moran and jennifer maher; weather= 65 F, clear, wind calm; vehicles=13; habitat=no changes"
S8383936,Canada Goose,Branta canadensis,330,2,US-NC,Durham,L929214,"MBBS, NC, Durham Co, Route 03, Broad Street NW",36.0172651,-78.9190844,2011-06-09,05:30 AM,eBird - Traveling Count,150,1,16.093,,2,,,"observers=Patsy Bailey, Norman Budnitz; weather=73F to 78F, clear with some early morning haze, wind calm; vehicles=545; had to run route on Thursday (bad idea)"
S11606105,Canada Goose,Branta canadensis,330,13,US-NC,Durham,L1171681,"MBBS, NC, Durham Co, Route 04, Goodwin Road SE",36.09362,-78.91018,2011-05-22,05:29 AM,eBird - Traveling Count,124,1,16.093,,1,,,"observers&#61;Jeffrey Pippen; others&#61;Julie Rice; weather&#61;start sky 0, end sky 1, start wind 1, end wind 1, temp low 60s F; vehicles&#61;49"
S10954231,Canada Goose,Branta canadensis,330,15,US-NC,Durham,L1171681,"MBBS, NC, Durham Co, Route 04, Goodwin Road SE",36.09362,-78.91018,2012-06-10,05:29 AM,eBird - Traveling Count,128,1,16.093,,1,,,"observers&#61;Jeffrey Pippen; others&#61;Julie Rice; weather&#61;mid-upper 60s F, mostly clear, no wind; vehicles&#61;72; notes&#61;excessive noise @ stop 9"
S14378705,Canada Goose,Branta canadensis,330,30,US-NC,Durham,L1171681,"MBBS, NC, Durham Co, Route 04, Goodwin Road SE",36.09362,-78.91018,2013-06-09,05:26 AM,eBird - Traveling Count,113,1,16.093,,2,,,"observers&#61;Jeffrey Pippen; others&#61;Julie Rice; weather&#61;upper 60sF, mostly cloudy, calm; vehicles&#61;92; notes&#61;no nightbirds 15 min before start, ridiculous number of vehicles out this early, Great Egret at stop 17 was unexpected and a first for this route, herps heard were Gray Treefrog, Bullfrog, Green Frog, and E. Narrowmouth Toad"
S18401328,Canada Goose,Branta canadensis,330,6,US-NC,Durham,L1171681,"MBBS, NC, Durham Co, Route 04, Goodwin Road SE",36.09362,-78.91018,2014-05-15,05:29 AM,eBird - Traveling Count,109,1,16.093,,1,,,"observers&#61;Jeffrey Pippen; others&#61;none; weather&#61;upper 60sF, mostly cloudy, calm; vehicles&#61;424; notes&#61;did not arrive 15 min before start for nightbirds, beyond ridiculous number of vehicles due to having to survey on a weekday, vehicles significantly hampered hearing/seeing birds, Osprey at stop 18 on a power pole was a first for this route, only herp heard was Bullfrog"
S56709106,Canada Goose,Branta canadensis,330,5,US-NC,Durham,L1171681,"MBBS, NC, Durham Co, Route 04, Goodwin Road SE",36.09362,-78.91018,2019-05-25,05:32 AM,eBird - Traveling Count,104,1,16.093,,1,,,"observers&#61;Roger Shaw; weather&#61;70F, partly cloudy, no wind; vehicles&#61;128"
S69568546,Canada Goose,Branta canadensis,330,2,US-NC,Durham,L1171681,"MBBS, NC, Durham Co, Route 04, Goodwin Road SE",36.09362,-78.91018,2020-05-24,05:30 AM,eBird - Traveling Count,114,1,16.093,,1,,,"observers=Roger Shaw; weather=64F, light fog early, no wind; vehicles=41"
S8267054,Canada Goose,Branta canadensis,330,1,US-NC,Durham,L980935,"MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE",35.88307,-78.99265,2011-05-15,05:30 AM,eBird - Traveling Count,180,1,16.093,,2,,,"observers&#61;Alan Johnston, Denny Dobbin; weather&#61;?; vehicles&#61;?; notes&#61;none"
S37487024,Canada Goose,Branta canadensis,330,3,US-NC,Durham,L980935,"MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE",35.88307,-78.99265,2017-06-04,05:25 AM,eBird - Traveling Count,120,1,16.093,,2,,"Stops: 0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0","Mini-BBS (20 stops, 3 minutes each); observers&#61;David Smith, Judy Smith; weather&#61;60F, partly cloudy; vehicles&#61;61; habitat@20L&#61;M; habitat@20R&#61;MB; notes&#61;original stop 20 no longer accessible, new stop 20 on Cranford Rd."
S56778629,Canada Goose,Branta canadensis,330,7,US-NC,Durham,L980935,"MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE",35.88307,-78.99265,2019-05-26,05:31 AM,eBird - Traveling Count,60,1,15.288,,2,,",,,,,,7,,,,,,,,,,,,,","Mini-BBS (20 stops, 3 min each); observers=David Smith, Judy Smith; vehicles=67; habitat=B(P)O,HH,MB(S),B(P)P,BB,BB,HB,BB(O),MB(M),MB,MB(P),BB(M),BM,BB(P),PB(H),B(H)B,BB,MH,B(S)B(H),MB(M); weather=mostly clear, 72F; notes=noise from I-40 at stops 7, 9"
S8411208,Canada Goose,Branta canadensis,330,16,US-NC,Durham,L1171684,"MBBS, NC, Durham Co, Route 06, Slater Road NW",35.87038,-78.83388,2011-05-29,05:20 AM,eBird - Traveling Count,120,1,16.093,,2,,,"observers&#61;David Smith; others&#61;Judy Smith; weather&#61;70F, clear; vehicles&#61;68; habitat@1R&#61;P; habitat@2R&#61;P; habitat@3R&#61;B; habitat@4R&#61;P; habitat@5L&#61;BP; habitat@7L&#61;BS; habitat@7R&#61;BSW; habitat@8L&#61;BP; habitat@9L&#61;BP; habitat@9R&#61;SP; habitat@10R&#61;BP; habitat@11L&#61;OSM; habitat@11R&#61;OSM; habitat@12R&#61;B;habitat@13L&#61;M; habitat@13R&#61;BM; habitat@14L&#61;M; habitat@14R&#61;M; habitat@15L&#61;BM; habitat@15R&#61;BP; habitat@16R&#61;BH; habitat@17L&#61;BS; habitat@18L&#61;BM; habitat@18R&#61;BP; habitat@19L&#61;BSW; habitat@20L&#61;S"
S10892855,Canada Goose,Branta canadensis,330,28,US-NC,Durham,L1171684,"MBBS, NC, Durham Co, Route 06, Slater Road NW",35.87038,-78.83388,2012-05-20,05:27 AM,eBird - Traveling Count,110,1,16.093,,2,,,"observers&#61;David Smith, Judy Smith; weather&#61;53F, sunny; vehicles&#61;88"
S19015293,Canada Goose,Branta canadensis,330,2,US-NC,Durham,L1171684,"MBBS, NC, Durham Co, Route 06, Slater Road NW",35.87038,-78.83388,2014-06-01,05:25 AM,eBird - Traveling Count,115,1,16.093,,2,,,"observers&#61;David Smith, Judy Smith; weather&#61;57F, partly cloudy; vehicles&#61;85; habitat@3L&#61;BS; habitat@7L&#61;BS; habitat@10R&#61;BM; habitat@13R&#61;BH; notes&#61;no owls during 15 minutes before start"
S23691505,Canada Goose,Branta canadensis,330,5,US-NC,Durham,L1171684,"MBBS, NC, Durham Co, Route 06, Slater Road NW",35.87038,-78.83388,2015-05-17,05:32 AM,eBird - Traveling Count,120,1,16.093,,2,,,"observers&#61;David Smith, Judy Smith; weather&#61;64F, clear; vehicles&#61;80; habitat@4L&#61;BP; habitat@7L&#61;BP; habitat@7R&#61;BOW; habitat@9L&#61;BS; habitat@10R&#61;BMS; habitat@14L&#61;OM; notes&#61;no owls during 15 minutes before start"
S29694688,Canada Goose,Branta canadensis,330,17,US-NC,Durham,L1171684,"MBBS, NC, Durham Co, Route 06, Slater Road NW",35.87038,-78.83388,2016-05-15,05:30 AM,eBird - Traveling Count,110,1,16.093,,2,,,"observers&#61;David Smith, Judy Smith; weather&#61;50F, clear; vehicles&#61;76; habitat@1R&#61;BP; habitat@13L&#61;H; habitat@14L&#61;OBM; notes&#61;major construction at stop 1"
S46302860,Canada Goose,Branta canadensis,330,7,US-NC,Durham,L1171684,"MBBS, NC, Durham Co, Route 06, Slater Road NW",35.87038,-78.83388,2018-05-27,05:32 AM,eBird - Traveling Count,120,1,16.093,,2,,"Stops: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0","Mini-BBS (20 stops, 3 min each); observers&#61;David Smith, Judy Smith; weather&#61;71F, clear to partly cloudy; vehicles&#61;103"
S56622883,Canada Goose,Branta canadensis,330,6,US-NC,Durham,L1171684,"MBBS, NC, Durham Co, Route 06, Slater Road NW",35.87038,-78.83388,2019-05-19,05:42 AM,eBird - Traveling Count,60,1,15.288,,2,,",5,,1,,,,,,,,,,,,,,,,","Mini-BBS (20 stops, 3 min each); observers=David Smith, Judy Smith; vehicles=151; habitat=B(S)B(P),B(P)P,B(S)B,B(P)P,B(P)B,B(P)B(P),B(P)B(OW),B(P)B(P),B(S)S(P),PB(MS),O(SM)O(SM),PB(P),HB(H),O(BM)M,B(M)B(P),BB(H),B(S)B,B(M)B(P),B(SW)B,SB(M); weather=sunny, 70F"
S12368933,Canada Goose,Branta canadensis,330,2,US-NC,Durham,L1171685,"MBBS, NC, Durham Co, Route 07, Sherron Road NE",35.95138,-78.8356,2011-06-16,05:30 AM,eBird - Traveling Count,100,1,14.484,,1,,,Observer&#61;Brian Strong
S11054030,Canada Goose,Branta canadensis,330,26,US-NC,Durham,L1171687,"MBBS, NC, Durham Co, Route 08, Olive Branch Road NW",35.92628,-78.76183,2012-06-10,05:25 AM,eBird - Traveling Count,92,1,16.093,,1,,,"observers&#61;Brian Bockhahn; weather&#61;sunny, 66 to 68 F, 0 wind, 0 clouds; vehicles&#61;37"
S18982904,Canada Goose,Branta canadensis,330,41,US-NC,Durham,L1171687,"MBBS, NC, Durham Co, Route 08, Olive Branch Road NW",35.92628,-78.76183,2014-06-01,05:25 AM,eBird - Traveling Count,90,1,16.093,,1,,,"observers=Brian Bockhahn; weather=57, clear, sunny; vehicles=32; habitat@1=B, habitat@2=B, habitat@3=M, habitat@4=M, habitat@5=M, habitat@6=M, habitat@7=M, habitat@8=B, habitat@9=B, habitat@10=B, habitat@11=M, habitat@12=B, habitat@13=M, habitat@14=B, habitat@15=B, habitat@16=B, habitat@17=M, habitat@18=M, habitat@19=B, habitat@20=M"
